end_list,start_list,value_list,start,end,value,multiply_value,indexResult
DB00398,DB00740,0.301797,DB00398,DB08896,0.908811,0.2742764333669999,0.002888098426816932
DB00493,DB00927,0.292826,DB00493,DB01416,0.936626,0.2742684450759999,0.0028877182430699978
DB00231,DB11651,0.316933,DB00231,DB13872,0.864263,0.273913465379,0.002870863133581661
DB00277,DB00501,0.299074,DB00277,DB01223,0.915811,0.273895259014,0.0028700007311334057
DB00443,DB13802,0.273861,DB00443,DB01234,1.0,0.273861,0.002868378490856619
DB00544,DB05262,0.430528,DB00544,DB03516,0.635851,0.273751659328,0.0028632057435708626
DB00190,DB01599,0.347183,DB00190,DB00968,0.787839,0.273524307537,0.002852473320421012
DB00178,DB09063,0.278501,DB00178,DB00519,0.981481,0.273343439981,0.0028439576405897204
DB00171,DB03401,0.330049,DB00171,DB00157,0.82734,0.27306273966,0.0028307808134324817
DB00390,DB11638,0.305868,DB00390,DB01396,0.892308,0.2729284633439999,0.002824494358908362
DB00397,DB09118,0.272475,DB00397,DB01486,1.0,0.272475,0.0028033447442991784
DB00359,DB11640,0.336788,DB00359,DB00891,0.808138,0.272171180744,0.002789243700747459
DB00468,DB09242,0.272166,DB00468,DB00908,1.0,0.272166,0.0027890037288742556
DB00126,DB05630,0.370328,DB00126,DB08830,0.734847,0.272134419816,0.002787541283597496
DB00512,DB04216,0.293807,DB00512,DB04911,0.925391,0.2718863535369999,0.0027760743521095628
DB00165,DB13306,0.31427,DB00165,DB11673,0.864242,0.27160533334,0.0027631285315400217
DB00194,DB00594,0.271114,DB00194,DB00640,1.0,0.271114,0.0027406071700476157
DB00312,DB00550,0.32,DB00312,DB00599,0.84678,0.2709696,0.002734015531968268
DB00543,DB11663,0.318728,DB00543,DB00408,0.85,0.2709188,0.00273169952823424
DB00523,DB12017,0.270666,DB00523,DB00982,1.0,0.270666,0.0027201969280762138
DB00451,DB09134,0.270369,DB00451,DB00509,1.0,0.270369,0.002706731419427475
DB00182,DB00478,0.270369,DB00182,DB01576,1.0,0.270369,0.002706731419427475
DB00288,DB00226,0.3371,DB00288,DB14649,0.801257,0.2701037347,0.0026947486504091313
DB00415,DB06335,0.295531,DB00415,DB01060,0.913259,0.269896345529,0.0026854091148046854
DB00445,DB08633,0.269718,DB00445,DB00997,1.0,0.269718,0.002677397703664442
DB00337,DB01201,0.303851,DB00337,DB00864,0.88759,0.26969510909,0.0026763707766527503
DB00199,DB00466,0.281386,DB00199,DB01211,0.958426,0.269687658436,0.002676036593214668
DB00178,DB00091,0.274551,DB00178,DB00519,0.981481,0.269466590031,0.002666135810998653
DB00199,DB06697,0.281124,DB00199,DB01211,0.958426,0.269436550824,0.002664792677961253
DB00371,DB06154,0.327327,DB00371,DB00395,0.823055,0.2694081239849999,0.0026635221235248425
DB00398,DB00609,0.296432,DB00398,DB08896,0.908811,0.269400662352,0.0026631886995918588
DB00487,DB12001,0.306336,DB00487,DB01059,0.87646,0.26849125056,0.0026227942477815196
DB00301,DB04880,0.280591,DB00301,DB00485,0.956847,0.268482656577,0.002622414808277533
DB00401,DB09202,0.299067,DB00401,DB01115,0.896854,0.268219435218,0.0026108138115271727
DB00266,DB11390,0.386044,DB00266,DB00946,0.693103,0.267568254532,0.002582285916836262
DB00477,DB11456,0.30202,DB00477,DB00420,0.885316,0.26738313832,0.0025742205560862937
DB00419,DB13598,0.267261,DB00419,DB14872,1.0,0.267261,0.0025689098415730667
DB00250,DB00653,0.377964,DB00250,DB14141,0.707107,0.267260990148,0.0025689094135412176
DB00250,DB14180,0.377964,DB00250,DB14141,0.707107,0.267260990148,0.0025689094135412176
DB00250,DB09322,0.377964,DB00250,DB14141,0.707107,0.267260990148,0.0025689094135412176
DB00250,DB06778,0.377964,DB00250,DB14141,0.707107,0.267260990148,0.0025689094135412176
DB00119,DB02994,0.353553,DB00119,DB03166,0.755929,0.267260965737,0.0025689083529765546
DB00190,DB13014,0.3392,DB00190,DB00968,0.787839,0.2672349887999999,0.0025677799475660066
DB00451,DB00995,0.26688,DB00451,DB00509,1.0,0.26688,0.0025523983246586624
DB00443,DB12622,0.266698,DB00443,DB01234,1.0,0.266698,0.0025445401627447145
DB00509,DB09357,0.266667,DB00509,DB00451,1.0,0.266667,0.0025432035646636877
DB00559,DB09183,0.386024,DB00559,DB06558,0.690541,0.2665653989839999,0.002538826760582946
DB00448,DB11496,0.31497,DB00448,DB01129,0.845406,0.26627752782,0.0025264575949985944
DB00338,DB11412,0.289875,DB00338,DB00736,0.916667,0.265718846625,0.002502586291243072
DB00148,DB00331,0.445132,DB00148,DB03040,0.59604,0.26531647728,0.002485502962003468
DB00288,DB00273,0.330862,DB00288,DB14649,0.801257,0.265105493534,0.002476581631111205
DB00452,DB00364,0.268328,DB00452,DB01421,0.98773,0.26503561544,0.002473632378794112
DB00182,DB01828,0.264906,DB00182,DB01576,1.0,0.264906,0.0024681691136793013
DB00519,DB06354,0.269782,DB00519,DB00178,0.981481,0.264785907142,0.002463115614354564
DB00419,DB05154,0.264628,DB00419,DB14872,1.0,0.264628,0.0024564831595873856
DB00338,DB01213,0.288675,DB00338,DB00736,0.916667,0.264618846225,0.0024560991074161808
DB00469,DB14881,0.318097,DB00469,DB00554,0.828956,0.263688416732,0.0024173055974288154
DB00228,DB01189,0.467707,DB00228,DB00753,0.5625,0.2630851875,0.002392410572314813
DB00541,DB13648,0.279236,DB00541,DB00570,0.941812,0.2629878156319999,0.0023884108637515816
DB00423,DB04741,0.330167,DB00423,DB00874,0.794996,0.262481444332,0.002367694712304327
DB00154,DB01844,0.261488,DB00154,DB14104,1.0,0.261488,0.002327458630821649
DB00509,DB04813,0.260875,DB00509,DB00451,1.0,0.260875,0.0023028981376619524
DB00341,DB05513,0.26082,DB00341,DB06282,1.0,0.26082,0.0023007044123788747
DB00448,DB05420,0.307729,DB00448,DB01129,0.845406,0.2601559429739999,0.0022743461081914263
DB00139,DB09154,0.323381,DB00139,DB03553,0.80403,0.26000802543,0.0022685070026702337
DB00139,DB09125,0.323381,DB00139,DB03553,0.80403,0.26000802543,0.0022685070026702337
DB00445,DB07715,0.259706,DB00445,DB00997,1.0,0.259706,0.0022566206832402374
DB00404,DB06816,0.299345,DB00404,DB00897,0.867533,0.259691665885,0.002256057767085253
DB00357,DB11898,0.309359,DB00357,DB01437,0.839146,0.2595973674139999,0.002252357289877819
DB00140,DB15073,0.386501,DB00140,DB03147,0.671249,0.259438409749,0.0022461301465379604
DB00419,DB01020,0.259437,DB00419,DB14872,1.0,0.259437,0.002246074979874294
DB00225,DB09276,0.349149,DB00225,DB00538,0.742462,0.259229864838,0.0022379807727317966
DB00297,DB04876,0.258985,DB00297,DB01002,1.0,0.258985,0.002228441524521306
DB00116,DB02137,0.306917,DB00116,DB04789,0.843234,0.258802849578,0.0022213660162815328
DB00336,DB11080,0.324102,DB00336,DB13855,0.796391,0.258111915882,0.002194686065047478
DB00336,DB05260,0.324102,DB00336,DB13855,0.796391,0.258111915882,0.002194686065047478
DB00282,DB11386,0.298142,DB00282,DB00630,0.865181,0.257946793702,0.0021883470876381287
DB00282,DB05383,0.298142,DB00282,DB00630,0.865181,0.257946793702,0.0021883470876381287
DB00444,DB00715,0.295932,DB00444,DB00773,0.867016,0.2565777789119999,0.0021363384976144408
DB00194,DB12864,0.256495,DB00194,DB00640,1.0,0.256495,0.002133224899408054
DB00093,DB00260,0.27372,DB00093,DB00067,0.936103,0.25623011316,0.002123285339417661
DB00387,DB13415,0.255945,DB00387,DB00376,1.0,0.255945,0.0021126271524545496
DB00423,DB11473,0.321288,DB00423,DB00874,0.794996,0.255422674848,0.0020932095513675284
DB00482,DB11373,0.288231,DB00482,DB14059,0.886147,0.255415035957,0.002092926608241472
DB00235,DB01685,0.507519,DB00235,DB01427,0.502519,0.255037940361,0.002078996038874544
DB00376,DB00350,0.254772,DB00376,DB00387,1.0,0.254772,0.0020692152363217657
DB00512,DB02375,0.275306,DB00512,DB04911,0.925391,0.2547656946459999,0.002068983772583462
DB00228,DB01159,0.452267,DB00228,DB00753,0.5625,0.2544001875,0.0020556007635318123
DB00116,DB00922,0.301329,DB00116,DB04789,0.843234,0.254090857986,0.0020443274471358365
DB00478,DB00915,0.588348,DB00478,DB06335,0.431331,0.253772731188,0.0020327837992951026
DB00291,DB00262,0.359211,DB00291,DB06819,0.705476,0.253414739436,0.002019854369620843
DB00194,DB05232,0.253347,DB00194,DB00640,1.0,0.253347,0.0020174150771354
DB00445,DB11467,0.253048,DB00445,DB00997,1.0,0.253048,0.002006675504944097
DB00140,DB11735,0.376192,DB00140,DB03147,0.671249,0.252518503808,0.0019877661817911643
DB00140,DB01914,0.376192,DB00140,DB03147,0.671249,0.252518503808,0.0019877661817911643
DB00470,DB03852,0.275046,DB00470,DB14011,0.916125,0.25197651675,0.0019685547939719025
DB00119,DB06757,0.333333,DB00119,DB03166,0.755929,0.251976081357,0.0019685394192950627
DB00402,DB07720,0.251498,DB00402,DB01198,1.0,0.251498,0.0019517136591584488
DB00451,DB06414,0.251259,DB00451,DB00509,1.0,0.251259,0.0019433443135936982
DB00244,DB08230,0.306336,DB00244,DB00233,0.818182,0.250638601152,0.001921749471334727
DB00542,DB00413,0.281284,DB00542,DB14125,0.890025,0.2503497920999999,0.0019117605810482874
DB00277,DB00235,0.273115,DB00277,DB01223,0.915811,0.250121721265,0.0019039010236031975
DB00250,DB09087,0.353553,DB00250,DB14141,0.707107,0.249999801171,0.0018997098650188088
DB00250,DB11171,0.353553,DB00250,DB14141,0.707107,0.249999801171,0.0018997098650188088
DB00339,DB12539,0.412393,DB00339,DB02701,0.604815,0.249421472295,0.001879926846341287
DB00277,DB03366,0.271964,DB00277,DB01223,0.915811,0.249067622804,0.0018679019960083046
DB00277,DB03594,0.271964,DB00277,DB01223,0.915811,0.249067622804,0.0018679019960083046
DB00262,DB03733,0.357771,DB00262,DB01206,0.693782,0.248215079922,0.001839176021340863
DB00225,DB09267,0.333333,DB00225,DB00538,0.742462,0.247487085846,0.0018149200118527812
DB00543,DB08550,0.290474,DB00543,DB00408,0.85,0.2469029,0.0017956363281791453
DB00393,DB00677,0.298142,DB00393,DB01054,0.826869,0.246524377398,0.0017832269349205277
DB00376,DB01074,0.245049,DB00376,DB00387,1.0,0.245049,0.0017354945903462742
DB00091,DB06176,0.293561,DB00091,DB11869,0.834727,0.245043292847,0.0017353119021540923
DB00468,DB09241,0.244949,DB00468,DB00908,1.0,0.244949,0.001732295718520715
DB00419,DB02520,0.243975,DB00419,DB14872,1.0,0.243975,0.0017013782498967926
DB00440,DB06328,0.280056,DB00440,DB13795,0.869657,0.243552660792,0.001688106379481345
DB00543,DB00800,0.285931,DB00543,DB00408,0.85,0.24304135,0.0016721466505610718
DB00338,DB06694,0.263523,DB00338,DB00736,0.916667,0.241562837841,0.0016266576347738195
DB00489,DB14090,0.360844,DB00489,DB01064,0.668153,0.241099001132,0.001612587385543021
DB00297,DB00185,0.240445,DB00297,DB01002,1.0,0.240445,0.0015929098288024516
DB00262,DB00531,0.34641,DB00262,DB01206,0.693782,0.24033302262,0.0015895594940430022
DB00154,DB13259,0.240192,DB00154,DB14104,1.0,0.240192,0.0015853479433557917
DB00154,DB01942,0.240192,DB00154,DB14104,1.0,0.240192,0.0015853479433557917
DB00182,DB12537,0.239182,DB00182,DB01576,1.0,0.239182,0.0015554383005046892
DB00512,DB12954,0.255599,DB00512,DB04911,0.925391,0.236529014209,0.0014789639440898749
DB00225,DB13747,0.316228,DB00225,DB00538,0.742462,0.234787273336,0.0014303719211739134
DB00550,DB12458,0.349149,DB00550,DB13644,0.67082,0.2342161321799999,0.00141471174061308
DB00202,DB01008,0.296174,DB00202,DB00411,0.789474,0.233821672476,0.001403974199568946
DB00402,DB02757,0.233021,DB00402,DB01198,1.0,0.233021,0.0013823743880274156
DB00563,DB00488,0.279553,DB00563,DB08878,0.829132,0.2317863379959999,0.001349574954884133
DB00401,DB00883,0.257396,DB00401,DB01115,0.896854,0.230846632184,0.0013250199415607508
DB00468,DB00484,0.230022,DB00468,DB00908,1.0,0.230022,0.0013037597705122187
DB00151,DB09110,0.334077,DB00151,DB00138,0.6875,0.2296779375,0.0012949683187856611
DB00182,DB03054,0.229416,DB00182,DB01576,1.0,0.229416,0.0012883063250392903
DB00390,DB00657,0.2561,DB00390,DB01396,0.892308,0.2285200788,0.0012657214219225837
DB00445,DB00686,0.227106,DB00445,DB00997,1.0,0.227106,0.0012307031406907426
DB00154,DB03843,0.226455,DB00154,DB14104,1.0,0.226455,0.0012148376744262241
DB00317,DB13400,0.273297,DB00317,DB05424,0.823713,0.225118291761,0.0011827603207301405
DB00313,DB11068,0.306186,DB00313,DB04165,0.727607,0.222783076902,0.001128307653294133
DB00478,DB01043,0.378517,DB00478,DB00915,0.588348,0.222699719916,0.0011264007012308438
DB00418,DB11780,0.251312,DB00418,DB01154,0.885365,0.2225028488799999,0.0011219068595205188
DB00523,DB04926,0.222058,DB00523,DB00755,1.0,0.222058,0.0011118040104636023
DB00147,DB04381,0.284901,DB00147,DB00114,0.777844,0.221608533444,0.0011016683892724698
DB00452,DB09117,0.223607,DB00452,DB01421,0.98773,0.22086334211,0.0010850227672133854
DB00338,DB14015,0.240563,DB00338,DB00736,0.916667,0.220516163521,0.0010773349154976053
DB00146,DB02203,0.243935,DB00146,DB00169,0.897549,0.218943615315,0.0010430423176572177
DB00139,DB11127,0.272166,DB00139,DB03553,0.80403,0.21882962898,0.0010405900779505025
DB00139,DB11309,0.272166,DB00139,DB03553,0.80403,0.21882962898,0.0010405900779505025
DB00336,DB13750,0.274398,DB00336,DB13855,0.796391,0.2185280976179999,0.0010341247405688313
DB00132,DB00822,0.245145,DB00132,DB14104,0.884615,0.216858944175,0.0009988989858723868
DB00338,DB01093,0.235702,DB00338,DB00736,0.916667,0.216060245234,0.0009823774579414224
DB00401,DB12510,0.240772,DB00401,DB01115,0.896854,0.215937331288,0.0009798539290791035
DB00322,DB04699,0.251312,DB00322,DB01265,0.853409,0.2144719226079999,0.0009501548977134332
DB00114,DB11397,0.275411,DB00114,DB00147,0.777844,0.214226793884,0.0009452561739604135
DB00228,DB11387,0.375,DB00228,DB00753,0.5625,0.2109375,0.0008814042721378961
DB00487,DB13911,0.239357,DB00487,DB01059,0.87646,0.20978683622,0.0008598795394444327
DB00322,DB06554,0.2421,DB00322,DB04485,0.853409,0.2066103189,0.0008025776774899459
DB00493,DB14972,0.21875,DB00493,DB01416,0.936626,0.2048869374999999,0.0007727597704938765
DB00282,DB11137,0.235702,DB00282,DB00630,0.865181,0.2039248920619999,0.0007564940034090788
DB00495,DB06690,0.243432,DB00495,DB01265,0.833243,0.202838009976,0.0007384396736012786
DB00545,DB13245,0.309016,DB00545,DB01400,0.64416,0.19905574656,0.0006782124118386866
DB00468,DB14206,0.19245,DB00468,DB00908,1.0,0.19245,0.00058226002909753
DB00468,DB13323,0.19245,DB00468,DB00908,1.0,0.19245,0.00058226002909753
DB00398,DB00228,0.210042,DB00398,DB08896,0.908811,0.190888480062,0.000561208621320927
DB00502,DB11109,0.215666,DB00502,DB12401,0.883721,0.190588573186,0.0005572342494024625
DB00468,DB11738,0.190516,DB00468,DB00908,1.0,0.190516,0.0005562758103376581
DB00551,DB14500,0.316228,DB00551,DB01005,0.6,0.1897368,0.0005460659591820526
DB00139,DB09140,0.235702,DB00139,DB03553,0.80403,0.18951147906,0.00054314095986489
DB00472,DB01236,0.261861,DB00472,DB09186,0.717137,0.187790211957,0.0005211968036113827
DB00282,DB09147,0.213201,DB00282,DB00630,0.865181,0.184457454381,0.0004806742672723941
DB00397,DB02679,0.182574,DB00397,DB01486,1.0,0.182574,0.0004588851104395184
DB00448,DB12422,0.21541,DB00448,DB01129,0.845406,0.18210890646,0.00045362498094569893
DB00202,DB01373,0.229416,DB00202,DB03128,0.789474,0.181117967184,0.00044257424670464385
DB00411,DB13110,0.229416,DB00411,DB03128,0.789474,0.181117967184,0.00044257424670464385
DB00271,DB13813,0.213201,DB00271,DB09133,0.846114,0.180392350914,0.0004346161849807009
DB00398,DB11056,0.19803,DB00398,DB08896,0.908811,0.17997184233,0.0004300556148991017
DB00250,DB01356,0.25,DB00250,DB14141,0.707107,0.17677675,0.0003966081701473663
DB00553,DB11132,0.269408,DB00553,DB12216,0.655826,0.1766847710079999,0.000395676277512992
DB00165,DB14085,0.204124,DB00165,DB11673,0.864242,0.176412534008,0.0003929280753310842
DB00337,DB00431,0.19518,DB00337,DB00864,0.88759,0.1732398161999999,0.0003619825779029328
DB00151,DB09536,0.25,DB00151,DB00138,0.6875,0.171875,0.0003492701369699789
DB00312,DB11072,0.2,DB00312,DB00599,0.84678,0.169356,0.0003267222083545101
DB00402,DB04572,0.16888,DB00402,DB01198,1.0,0.16888,0.0003225919722875996
DB00119,DB12765,0.222222,DB00119,DB03166,0.755929,0.167984054238,0.00031492825361341604
DB00435,DB09152,0.408248,DB00435,DB09140,0.408248,0.166666429504,0.0003039159932417786
DB00420,DB01370,0.185695,DB00420,DB00477,0.885316,0.16439875462,0.0002856678230427483
DB00194,DB11135,0.162221,DB00194,DB00640,1.0,0.162221,0.0002689576959040393
DB00482,DB00556,0.181568,DB00482,DB14059,0.886147,0.160895938496,0.0002591694264208454
DB00523,DB14151,0.160128,DB00523,DB00982,1.0,0.160128,0.0002536250248671424
DB00523,DB02650,0.160128,DB00523,DB00755,1.0,0.160128,0.0002536250248671424
DB00523,DB09130,0.160128,DB00523,DB00755,1.0,0.160128,0.0002536250248671424
DB00553,DB14138,0.240966,DB00553,DB12216,0.655826,0.158031767916,0.0002389597095827498
DB00336,DB00435,0.19803,DB00336,DB13855,0.796391,0.15770930973,0.00023676370949977872
DB00443,DB09321,0.157135,DB00443,DB01234,1.0,0.157135,0.00023289150266094758
DB00170,DB09157,0.218218,DB00170,DB04744,0.714286,0.155870062348,0.00022453675670442363
DB00367,DB11576,0.154713,DB00367,DB09389,1.0,0.154713,0.00021710067307884013
DB00321,DB14160,0.185695,DB00321,DB01142,0.828009,0.1537571312549999,0.0002111034879863986
DB00387,DB14199,0.153393,DB00387,DB00376,1.0,0.153393,0.00020885315807498935
DB00254,DB09407,0.190693,DB00254,DB00595,0.8,0.1525544,0.00020374164882328637
DB00446,DB11123,0.19245,DB00446,DB07565,0.786357,0.15133440465,0.00019647996859784497
DB00440,DB12982,0.171499,DB00440,DB13795,0.869657,0.149145305843,0.00018395658663147228
DB00235,DB00325,0.289683,DB00235,DB01685,0.507519,0.147019626477,0.0001723996675237973
DB00367,DB15392,0.145865,DB00367,DB09389,1.0,0.145865,0.00016636384739969145
DB00282,DB01164,0.166667,DB00282,DB00630,0.865181,0.144197121727,0.00015793696723930917
DB00285,DB01592,0.169031,DB00285,DB06700,0.83666,0.1414214764599999,0.00014465367079165937
DB00433,DB13971,0.158114,DB00433,DB12710,0.894427,0.141421430678,0.0001446534591276398
DB00402,DB13765,0.140028,DB00402,DB01198,1.0,0.140028,0.00013832200778415873
DB00478,DB12257,0.235702,DB00478,DB00915,0.588348,0.138674800296,0.00013238199513163274
DB00249,DB01593,0.162221,DB00249,DB04485,0.853409,0.138440861389,0.00013137556707459101
DB00231,DB11326,0.158114,DB00231,DB13872,0.864263,0.136652079982,0.00012387550388886538
DB00443,DB13453,0.136083,DB00443,DB01234,1.0,0.136083,0.00012156079019609476
DB00557,DB03138,0.158114,DB00557,DB00341,0.853913,0.135015600082,0.0001173101144558698
DB00502,DB11203,0.152499,DB00502,DB12401,0.883721,0.134766568779,0.00011633527309083703
DB00502,DB14154,0.152499,DB00502,DB12401,0.883721,0.134766568779,0.00011633527309083703
DB00502,DB14513,0.152499,DB00502,DB12401,0.883721,0.134766568779,0.00011633527309083703
DB00543,DB11136,0.158114,DB00543,DB00408,0.85,0.1343969,0.00011489983798169842
DB00127,DB11128,0.138675,DB00127,DB03566,0.963624,0.1336305582,0.0001119680557616866
DB00295,DB12481,0.149071,DB00295,DB00318,0.88218,0.13150745478,0.00010414913885537043
DB00446,DB09145,0.166667,DB00446,DB07565,0.786357,0.131059762119,0.000102556118758306
DB00542,DB01169,0.147087,DB00542,DB14125,0.890025,0.1309111071749999,0.00010203138019882622
DB00554,DB12091,0.156174,DB00554,DB00469,0.828956,0.129461374344,9.702279093554873e-05
DB00468,DB01575,0.129099,DB00468,DB00908,1.0,0.129099,9.580130159817067e-05
DB00411,DB09129,0.162221,DB00411,DB03128,0.789474,0.128069261754,9.239553307053475e-05
DB00271,DB05382,0.150756,DB00271,DB09133,0.846114,0.127556762184,9.073602730767322e-05
DB00200,DB09153,0.130744,DB00200,DB03614,0.9532,0.1246251808,8.168423050777804e-05
DB00200,DB06767,0.130744,DB00200,DB03614,0.9532,0.1246251808,8.168423050777804e-05
DB00495,DB11659,0.149071,DB00495,DB04485,0.833243,0.124212367253,8.046834530597625e-05
DB00557,DB09418,0.141421,DB00557,DB06282,0.853913,0.120761230373,7.084552644898537e-05
DB00401,DB13210,0.131876,DB00401,DB01115,0.896854,0.118273518104,6.448394058989716e-05
DB00491,DB09325,0.144338,DB00491,DB00419,0.810093,0.1169272034339999,6.123198570378483e-05
DB00491,DB11151,0.144338,DB00491,DB14872,0.810093,0.1169272034339999,6.123198570378483e-05
DB00491,DB11119,0.144338,DB00491,DB14872,0.810093,0.1169272034339999,6.123198570378483e-05
DB00304,DB12965,0.140028,DB00304,DB00294,0.834991,0.116922119748,6.121995345782075e-05
DB00379,DB13366,0.204124,DB00379,DB00182,0.561951,0.1147076859239999,5.615108904417715e-05
DB00199,DB14574,0.117041,DB00199,DB01211,0.958426,0.112175137466,5.0761293361586004e-05
